userId,movieId,rating
624,2415,1
518,672,4
134,5606,4.5
234,1220,4
213,1351,3
15,6271,2
564,2946,3
385,314,3
426,6565,3.5
518,1040,4
624,2165,3.5
468,2571,3
529,1174,4
507,32,4
664,1186,3
427,2640,4
168,354,3
652,8940,5
426,4157,3
370,884,3
48,332,3.5
605,1501,3
394,46,4
373,2174,2
587,1583,4
550,1282,4
547,4969,4.5
30,2018,4
299,2629,4.5
285,342,3
603,1235,3
384,4662,2
345,2319,4.5
468,5013,3
518,1786,3
48,3420,4
73,7997,3.5
547,7650,0.5
608,1353,3
564,1786,4
615,8037,4.5
213,4552,3.5
214,2582,4
572,5479,3
564,2880,5
463,4407,4
529,1691,3
149,6813,4.5
475,6958,3
502,1043,5
217,4322,3
503,6720,5
407,2720,4
243,4263,3
373,1566,3
140,4082,4
580,4392,4
423,83,3
664,5926,3.5
299,6807,4
268,971,5
468,7322,2.5
624,970,5
253,3003,4.5
422,2448,3
159,1360,4
303,1368,4.5
471,1581,4.5
384,1309,3
421,263,3
73,6978,4
664,7442,4
318,635,1
585,974,5
200,2765,4
295,1892,2.5
514,1050,4
242,2808,4
212,6157,3
509,3162,3
434,123,1
23,486,3
564,262,2
283,17,2.5
73,5935,3.5
624,6087,4
213,6904,2.5
380,6191,4
86,21,1
358,763,4
165,1693,3
247,423,5
580,1252,2.5
390,566,3
468,1977,3
635,881,4
188,323,4
23,5433,2
73,7339,2
244,5163,5
200,1290,2.5
312,858,4
385,456,4
500,33,2.5
423,5412,4
159,2468,3.5
353,2952,2.5
496,565,4
388,2493,4
390,1185,4
505,527,3.5
285,1101,3
287,3187,4
243,725,4
382,1581,3
362,6893,5
509,1835,4.5
93,724,2.5
182,11,5
646,2308,4
520,1333,2.5
452,673,1
408,1709,2
560,1111,4
515,1247,3.5
4,1577,4
41,645,4
518,835,3
312,2070,4
529,2362,2
514,835,3
587,4076,4
97,6461,4.5
111,4817,4
242,2869,4
561,6124,3.5
152,881,3.5
199,1020,4
15,8828,0.5
551,115,2
161,526,5
380,6775,4
77,2253,2
255,1840,4.5
369,133,3
481,8161,4.5
521,1037,3.5
202,285,5
56,2491,2
505,3210,3
461,1358,1.5
105,10,3.5
15,8511,1.5
547,5764,3
50,130,3
48,3175,3
373,1889,1
15,7697,0.5
503,6943,4
94,3157,3.5
564,917,4
309,2861,4
239,2116,4
59,952,3.5
452,3861,3
389,133,3
2,347,3
324,4389,3
518,2168,4
15,1880,1
201,5522,4
596,524,4
148,1174,4.5
70,537,5
295,3804,4.5
664,6936,2.5
624,2193,2
418,4513,4
313,6040,3
240,3811,3.5
2,226,4
601,2745,3.5
468,4122,3
232,1699,5
352,7030,4
313,3260,4
547,5056,4
432,2148,4.5
472,3820,4
262,5745,3.5
405,524,4.5
580,1566,3
615,1157,3.5
420,1079,4
575,4012,4
509,1713,2
547,2601,3.5
125,2839,4.5
273,4100,4
612,7927,4
227,1847,4
505,2548,3
378,643,4.5
387,627,5
609,4128,5
405,2954,4
294,5018,4
38,2932,5
353,4874,3.5
500,2341,3.5
509,2070,3
614,1002,3
384,5146,0.5
452,4386,1
602,530,3
624,1127,3
388,2083,5
417,1027,4
387,2845,3
471,5982,3
169,6321,2
53,2556,4
577,233,4.5
23,893,4.5
547,2508,2
73,4414,1.5
102,840,5
429,6603,3
125,2174,4.5
15,7628,3
472,2560,4
212,774,4.5
564,3129,5
592,1115,4
256,122,3
165,143,4
391,965,5
194,404,3
659,184,3
646,1225,5
373,2347,4
212,6323,3
461,1465,3.5
585,1042,5
187,7060,3.5
257,964,4
405,4392,4.5
491,1631,3
240,4499,2.5
518,1520,3
505,1464,3
111,1906,3.5
84,2647,4
290,3855,4
48,6839,4
68,944,3.5
153,1391,5
73,1195,2.5
311,2250,2.5
461,204,3
195,333,3
425,233,3.5
665,1254,4
607,1117,4
454,2375,5
5,1394,4.5
17,2861,4
595,739,5
86,151,4
157,6055,3
405,726,5
509,1254,2
547,5239,3
318,858,3
187,5719,3.5
283,2074,4
409,30,5
468,4637,4.5
472,682,2
83,2437,4
150,1331,3
355,1575,3.5
15,1143,5
297,3051,4
463,1485,4
61,6137,4
659,618,3
509,1980,3.5
102,2930,4
3,3158,5
646,1709,5
189,2148,5
165,2310,1
362,49,5
475,6928,1.5
597,952,4
665,3318,3
33,3086,3
466,987,4
15,7487,3
133,7647,4
30,2116,4
306,1526,4
21,562,3
108,524,3
68,5469,4
133,7246,4.5
316,3765,3.5
598,2273,2
558,963,5
518,1265,4
391,253,4
15,38,2.5
624,7596,4
580,3093,3.5
197,954,5
522,1360,2.5
648,2760,4.5
547,1143,4
61,6161,2.5
247,1162,4
94,956,2.5
207,577,0.5
624,3415,4
61,6425,3.5
605,735,5
626,2005,4
307,6143,4
238,7648,3
655,2165,4.5
461,3166,3.5
380,6282,2
529,5846,3.5
378,4876,3.5
587,1691,4.5
648,3420,3.5
647,1014,5
182,98,4
213,1650,2
214,889,4
585,2501,3
349,3415,5
262,5926,4
461,4100,0.5
128,1865,4
609,4680,1
587,767,5
126,345,4
270,8646,3.5
130,956,4
239,345,4
243,101,4
262,7613,1
607,958,4
294,739,3.5
587,4046,3.5
564,2463,1
19,3,3
431,991,0.5
294,1651,3
522,889,3
90,700,4
212,322,4
371,8752,1
607,391,3.5
423,6231,3.5
607,362,3.5
503,734,4
550,561,4
605,1686,4
624,8015,1
177,995,5
15,916,3.5
213,526,2.5
81,3029,4.5
282,524,3
561,3220,3.5
378,3197,4
598,3124,4
529,1411,4
187,4483,4.5
93,303,4
407,4415,5
304,6152,4
463,958,4
439,3941,4
72,8604,3
165,4263,3.5
38,1745,3
423,102,5
358,2051,2
479,6921,4
664,5606,4.5
509,239,4
587,4468,3
580,7129,3
95,3837,2
119,1240,3
189,2005,5
461,1628,2.5
518,345,3
213,8428,4
82,145,3
220,2250,4
77,3239,1
355,5629,3
73,4598,2
509,285,4
487,372,4
607,4000,4
623,4234,4.5
584,57,3.5
497,1830,5
602,33,4
463,741,4
105,2839,3.5
263,4103,4
537,1067,3
457,8579,3
398,3055,4
547,976,5
430,1907,4.5
624,8757,2
509,1889,2
177,1575,4
452,2059,3
441,3431,4.5
452,3436,4
452,690,3
177,1368,4
175,1840,4
188,259,4
292,1,4
509,5023,3.5
388,2488,5
311,1050,2
114,299,5
408,1642,3
220,3198,4
291,282,2
498,4158,1.5
225,295,4
625,8106,4.5
205,741,3
88,1037,4
68,5972,3
627,88,2
389,148,4
12,1867,2
587,1353,3.5
624,2341,4
105,5227,3.5
394,1025,4
148,2063,4.5
195,965,4
603,536,5
567,285,5
177,316,4
311,2756,3
275,6535,3.5
575,2213,4
486,7213,5
359,1392,3
435,526,4
669,967,3
627,264,3.5
547,7160,3
297,2765,5
312,1282,4
250,6827,5
270,8753,4
200,2971,3
14,1867,2
518,1423,5
268,6843,1.5
144,295,3
461,18,1.5
646,648,5
275,1777,4
17,1637,5
640,17,4
652,7630,4
505,1626,3.5
96,2989,4.5
150,1837,2
28,1750,5
547,889,4
31,4418,3.5
250,1844,4
509,945,3
509,1028,3
295,2115,3.5
564,1766,2
564,1291,3
129,2895,3
553,6956,4
388,5533,3.5
91,7630,5
41,5479,4.5
212,2478,3
409,16,4
490,103,4
412,3422,5
465,6236,3
524,1847,1.5
292,285,5
380,4227,3.5
607,329,3
624,7742,1
83,239,5
213,3971,4.5
15,6921,4.5
391,981,4
487,209,3
157,1254,3
547,5256,3
15,7931,1
285,1984,4
36,54,4
544,3820,5
608,860,3
418,5981,4
291,4936,3
598,3462,3
649,329,3
547,5556,2
624,497,3.5
118,2136,3
240,3711,3
365,4144,4
595,838,3
295,4322,4
390,388,3
94,1316,4
596,1524,4.5
663,8880,5
19,738,5
79,6401,2
312,1306,1
430,527,2.5
235,1061,4
542,3855,5
363,1584,2
580,222,3.5
358,1126,3
439,2542,2
405,4315,4
481,754,5
56,8222,5
564,2083,4
268,890,4
91,3217,3
177,972,5
73,4885,2
205,6817,4
564,258,4
463,1745,5
562,1132,4
452,1040,3
553,959,4
23,1360,5
607,18,4
315,2926,5
529,3851,3
287,7167,4.5
337,715,1
254,495,4
664,7399,4.5
575,3409,3
544,3783,4.5
483,49,4
309,1174,5
306,1354,2
247,1649,3
547,8996,4.5
660,6921,4.5
248,1507,4
243,5360,4
306,943,4
475,6167,2
667,308,4
15,6087,3.5
487,140,3
211,645,4
535,21,3
242,455,5
436,1422,3
479,1677,2
418,5586,4
411,1519,2
311,526,2
232,2725,5
468,1135,2.5
387,997,4
547,9057,2.5
273,3804,5
15,7652,3
431,4794,5
137,1616,2
182,280,4
33,4256,4
226,3973,3
294,1849,3.5
381,1524,5
119,1033,4
73,7066,3
468,1917,2.5
380,5109,3
473,7908,1
575,448,4
534,464,4
176,4598,3.5
390,85,2
343,568,4
571,6707,4.5
380,6137,3.5
656,1345,5
470,3852,3.5
15,1805,0.5
358,1849,2
344,407,4
475,7841,2.5
125,4605,5
367,1119,3.5
580,1454,1.5
664,1066,4
273,7552,4.5
671,1840,4
505,1676,2.5
617,1967,1
564,2038,4
587,961,4
299,2397,4
439,1573,4
287,2639,3.5
514,1012,4
212,1867,2.5
587,5084,4
104,6859,3.5
388,3796,3
388,454,4
56,889,4
152,323,3.5
596,263,3.5
577,5605,5
586,6551,2.5
30,3844,4
491,268,2
607,978,4
213,6004,1
99,786,4
428,6825,4.5
615,651,3.5
15,2212,2
285,1590,2
30,2957,4
500,7056,1.5
262,8648,2
547,3229,5
468,1693,2.5
361,120,3
575,1464,3
22,428,4.5
580,450,1.5
9,2036,2
472,1332,4
262,8578,1.5
84,5069,3.5
230,526,4
541,322,4
294,3685,3.5
283,1524,3.5
547,921,3
482,1679,4
124,5610,3
562,1084,3.5
22,2095,2.5
648,6141,4
163,8384,3.5
592,10,4
1,1666,4
113,10,3
564,1660,4
647,286,5
605,1585,1
17,2408,5
491,38,4
358,1840,5
452,2869,3
611,9007,4.5
434,888,4
119,1221,3
671,3234,4.5
547,337,2
318,35,3
188,24,4
421,524,5
382,6408,2
385,404,3
345,197,5
516,19,3
285,568,5
434,142,4
304,3379,5
234,1572,3.5
509,1791,3
226,5107,3
564,2174,3
195,775,4
547,7408,3
78,1358,5
607,1113,3.5
457,4413,3.5
235,525,4.5
610,7246,4
212,5619,4
94,5018,4.5
546,3544,0.5
353,6366,3.5
119,1057,4
63,2554,5
564,267,5
399,49,4
240,4513,4.5
412,629,4
381,225,3
346,867,4
517,342,5
105,385,2.5
350,978,4
624,4814,3
355,1079,4.5
563,6981,2.5
561,3647,2.5
546,6647,5
82,371,1
41,1528,3
150,1865,4
548,285,5
210,329,3.5
531,7080,3
564,2131,4
610,7723,4
388,406,3
468,1005,4
353,6157,2
597,1962,4
61,521,5
529,123,3
564,1407,5
584,2213,5
527,59,3.5
83,6191,3.5
523,1391,3.5
181,616,4
275,2507,4.5
195,1017,4
358,1671,3
353,2819,3
222,774,3
378,725,4
235,1337,5
384,6831,3.5
427,8658,3.5
458,971,4
130,285,3.5
275,94,4.5
78,101,1.5
376,3457,5
15,3855,2
558,3353,3
353,4839,3.5
358,1591,4
665,303,2
457,2329,0.5
212,5132,4
472,1011,2
73,7743,4.5
355,1310,4
27,1907,2
274,488,2.5
15,429,3
430,5013,5
57,1289,4
178,2548,3.5
285,1171,3
386,488,3
608,2189,4
104,285,5
652,8367,4
487,191,3
613,4392,4.5
486,3229,3.5
7,608,5
61,658,2.5
468,4562,2
533,2653,3
483,8746,0.5
287,8684,5
358,1005,5
380,7175,4
452,239,3
200,7391,4.5
23,1837,5
380,6712,3
150,1235,3
122,234,3
608,536,5
564,1463,3
212,6442,3
128,3005,4
294,3981,4.5
111,2085,2.5
407,130,5
487,484,4
213,392,3
393,4418,4.5
253,523,4
547,5785,2.5
93,4052,3.5
405,1565,3.5
384,3183,3
510,848,2
175,1650,4
105,408,3
461,4026,3
213,8327,3.5
232,1877,5
433,2824,4
587,3368,3.5
240,3872,3.5
402,8427,3
574,1865,3.5
217,5982,4.5
387,1005,5
412,2064,2
92,497,5
285,1574,4
373,1014,4
598,3631,5
648,6633,2.5
553,696,3.5
220,2039,5
192,19,3
333,2341,4
468,3420,2.5
89,522,4.5
457,4705,2
262,3484,3
51,2182,2
186,6461,2
270,6633,4.5
474,283,4
492,313,4
587,4745,4.5
468,3797,2.5
562,6143,4.5
316,6714,4
555,607,1
430,5587,3.5
313,5142,3.5
522,5611,4
358,339,1
212,6693,2.5
620,3459,4
553,1118,3
367,6157,3.5
593,263,4
130,1235,2.5
232,2366,2
603,834,4
596,5433,3.5
347,70,1.5
575,787,5
500,2083,3
43,2781,2
99,1946,3
564,3175,4
311,5534,3.5
518,2070,3
388,285,5
564,844,3
151,283,5
539,536,4
150,4861,4
427,4564,3.5
211,101,5
564,2415,4
232,878,3
254,485,2
429,1851,2.5
461,3381,4.5
190,3224,3
220,2864,5
102,1949,4
367,1563,4.5
110,335,5
168,913,4
275,8308,3
562,5476,4.5
321,1289,4
69,19,4
472,458,3
196,2470,2
262,8473,4
156,3948,4.5
102,872,4
356,6783,0.5
149,1029,3.5
61,495,1.5
336,726,5
195,1513,2
311,1289,4.5
553,4369,4.5
396,167,3
547,2249,3
73,60,3.5
134,1573,4
387,1758,4
572,6832,3.5
518,1476,4
73,3169,2.5
475,7931,3.5
486,3765,5
509,872,4.5
428,993,4.5
153,127,4
311,59,2.5
475,5476,3
580,827,3.5
110,31,4
547,8303,3.5
136,4741,3.5
273,2375,5
184,155,4
73,1745,4
72,8961,3
97,5524,1.5
73,1614,3.5
30,2030,3
23,1133,4
30,1837,5
388,4730,4
140,285,5
607,1135,4.5
260,2375,2.5
196,2414,4
119,1002,4
384,46,4
575,11,3
130,428,3
472,600,4
188,57,4
597,787,5
213,5771,2.5
564,1150,4
564,495,5
318,857,4
472,648,2
460,1220,3
468,827,3
664,6804,4.5
587,696,5
102,312,3
584,473,5
596,5111,4
564,1194,4
268,2161,3.5
580,6893,5
525,2861,5
387,519,4
96,1756,5
624,2872,1
306,967,4
608,103,3
538,130,4
480,6928,4.5
580,2794,3
529,4524,3
562,197,5
615,4666,5
88,385,1.5
128,2150,5
624,8024,2.5
547,7421,5
187,1108,4
580,3001,3.5
15,480,3
657,310,3
205,8701,3.5
380,2455,3
384,23,3
292,867,4.5
73,5247,2.5
102,1639,4
564,2374,4
547,4404,2.5
562,972,5
671,2249,5
213,7266,3
664,971,3.5
15,1048,4
597,1977,5
41,626,3.5
294,5082,4
501,7505,2.5
596,3229,4
419,1,4.5
109,1481,4
598,3003,3
483,6117,3
299,6099,5
665,138,4
532,956,4.5
580,4779,3
241,495,4
130,618,3
26,6536,4.5
580,2332,4
15,736,1.5
102,2083,4
313,145,3.5
68,840,4
527,2678,3
649,456,5
282,2213,5
176,310,2
569,657,2
298,7230,5
240,4621,4.5
241,174,3
56,4940,2
520,3005,2.5
442,528,4
564,2919,3
547,1375,4
624,1701,3
295,1574,4
212,1144,3.5
30,1403,3
477,171,0.5
217,5302,3
461,3629,2.5
30,3388,4
580,1744,3.5
523,955,5
327,32,4
213,1353,4
28,1591,3
311,1061,4
26,5976,3
457,1568,3.5
95,1932,3
383,130,4
232,527,5
396,10,3
585,1025,3
15,7304,1.5
352,8361,4
564,2080,4
72,7832,3.5
346,333,4
17,1591,3.5
288,423,2
547,5381,3.5
212,4113,3
670,473,5
189,2169,4
624,5211,4
220,2377,4
418,643,0.5
557,544,2.5
265,735,5
518,1745,5
664,1574,4
472,1805,3
185,2408,4
544,7895,5
460,1902,3
285,310,1
561,3856,3
547,8558,4
533,3032,3
580,1004,4
116,267,5
664,4263,4
236,720,3
384,10,3.5
427,3158,5
121,417,4
73,8288,4.5
457,6693,2
232,713,4
407,3800,5
431,219,4
19,844,5
196,2289,5
294,2405,2.5
587,881,4
305,384,3
390,577,1
480,2242,4
547,8904,3
311,5468,4
493,1623,1
19,520,3
423,8212,2.5
161,32,3
31,1520,4.5
564,2095,4
480,160,3
468,5886,3.5
428,133,1.5
105,4061,1.5
452,3422,1.5
96,5325,4.5
587,1053,4
628,3214,3
110,364,4
19,1099,5
525,423,5
303,1121,5
388,1521,4
240,2781,4.5
600,8118,4
190,2087,4
358,1517,5
13,3804,3.5
282,1481,3.5
562,1304,4.5
292,892,4
97,1368,4
407,3124,4
27,1088,4
213,6565,3.5
165,3741,2
268,4099,2
235,5524,5
547,8985,4
405,4113,3.5
473,7821,5
239,1121,5
509,4148,4
509,2417,5
23,733,4
130,374,2
111,407,4
311,1310,2.5
86,205,4
30,455,5
363,2289,4
466,1051,2
468,46,3.5
534,1360,5
120,3034,2.5
239,2250,2
384,4392,4.5
426,6941,4
625,8177,4.5
387,1689,4
86,645,2
402,8310,3
457,6880,1.5
251,5479,5
468,250,3
432,3388,5
236,1346,3
23,473,3.5
185,1584,3
19,400,3
642,1149,4
596,651,3
475,6459,2
101,7190,4
180,982,4
577,522,4
384,5018,4.5
102,73,4
72,3700,3.5
15,3457,5
500,649,1
102,2429,5
73,175,4
607,971,4
596,3034,3.5
654,1569,4.5
388,2242,4
577,1111,4.5
608,1824,5
92,225,3
452,2294,3.5
193,1375,4
520,978,5
282,2104,3.5
457,6030,2
501,978,4
195,746,5
552,495,4
294,4683,4
47,371,3
478,1025,5
564,2978,5
457,643,4
414,3830,3
10,2406,2
130,4598,3.5
30,2036,4
452,4622,4
608,1133,4
97,876,2.5
25,1198,3
160,3046,5
353,2532,3
481,6516,3.5
153,753,5
547,2764,4
230,1524,5
311,837,2
240,1738,4
461,1799,3
206,1067,3
461,1487,3
654,185,2.5
574,2757,3
486,322,4
168,324,2
564,266,4
15,1518,4.5
547,1147,5
294,4857,3.5
19,961,4
472,1626,4
23,1523,1.5
396,323,3
251,495,5
580,676,2.5
270,7181,4
464,233,5
148,2553,4
198,4392,2
338,269,3
486,1252,4
26,4392,4
473,3797,5
624,6054,3.5
599,6638,4
633,484,3
509,997,4
433,6893,4.5
150,3983,2
192,210,5
439,1235,2
73,5999,4
624,527,4
94,4000,3.5
254,315,4
22,1130,3.5
580,4872,2
402,6434,4
311,1499,3.5
509,5569,4
81,6696,3.5
509,6143,4.5
388,3198,3
576,1254,4
70,599,5
165,2773,2.5
523,1353,4.5
597,576,4
371,17,4.5
596,1329,3.5
538,524,4
404,1696,5
73,7533,4.5
534,322,4
77,5192,4.5
562,5473,4.5
311,5423,3.5
137,1907,4
509,1670,3
50,371,3
23,5473,3.5
247,1,4
394,6100,0.5
240,322,2.5
213,8272,3
480,5926,5
478,7931,4
517,382,3
41,153,4
157,4082,3
641,825,4
73,8996,3.5
195,653,1
545,2195,1
547,986,5
624,5627,4
86,462,5
178,2063,3
312,1220,2
577,5612,5
665,1331,3
133,6241,0.5
529,726,4
235,3795,4
49,2464,3
111,523,4.5
380,1524,4
615,8407,3
271,5473,5
418,5620,4.5
648,4639,3
149,6425,3
236,775,4
63,1304,5
297,5652,4
610,1243,2.5
63,1481,4
324,6714,3.5
41,4685,3.5
17,1310,3.5
552,175,4
388,1084,3
575,1681,3
569,1033,1
294,2928,4
509,2690,4
236,6020,4
633,250,3
654,4100,4
370,1310,4.5
475,6171,2
303,6766,4.5
506,645,3
253,3855,4
509,1692,1
472,2699,5
125,5117,5
457,97,3.5
117,7342,4.5
431,3365,4.5
156,2219,1.5
193,488,5
22,5013,4
312,1865,2
547,4105,4
157,233,3.5
327,267,5
176,2408,2
547,5624,4.5
570,1046,4
212,3846,4
51,2171,5
371,7436,4
15,6299,2.5
253,1066,1.5
314,8727,4
528,4392,3.5
17,2063,5
529,6909,4
455,46,4.5
431,1143,4
311,819,2
494,322,3.5
330,1865,3
295,523,5
247,2148,5
414,1693,3
73,264,5
119,94,2
347,473,4.5
647,913,5
7,1046,3
405,2901,4.5
466,745,5
542,6633,3.5
627,130,3
543,648,4
500,3002,3
547,8506,4.5
344,1046,5
56,8664,4
471,3058,3.5
311,1005,4
562,1353,4.5
292,2005,4.5
342,2036,4
605,536,3
165,4499,4
78,4100,5
451,2289,4
83,1103,0.5
134,46,4.5
452,970,4
529,3457,4
430,130,4
671,2781,2
60,1121,1.5
639,131,4
380,2646,2.5
441,4099,2.5
428,3176,0.5
262,2375,3.5
288,130,3
426,6364,4
23,2163,4
585,1906,4
590,143,3
102,2544,4
595,238,4
294,5302,4
602,246,3
287,1001,4.5
157,7818,3.5
426,3700,4.5
312,2002,4
494,526,4.5
43,1901,3
88,1220,0.5
311,783,2
205,623,1
213,905,2.5
564,1929,4
79,2952,2
547,3477,2
460,209,1.5
624,8036,2
624,8846,1.5
56,8625,2
534,2304,4
302,407,4
587,6672,4.5
432,130,4.5
551,818,2
91,8506,5
534,164,4
468,2905,2.5
380,2926,4
165,10,2.5
133,2213,0.5
627,455,3.5
4,1670,5
520,881,4
98,956,5
213,8262,2.5
500,4000,2
15,129,5
222,2930,3
465,1291,3.5
529,3887,4
152,1050,1
525,725,4
213,5872,1.5
102,752,4
176,4931,1.5
452,1126,4
380,5119,3
119,1456,2
654,3124,4
363,101,1
658,1795,3
269,1304,4
463,1729,3
562,5605,3.5
367,4144,4
584,2039,3
79,2861,3
311,728,2
36,347,3
292,1510,5
358,833,4
353,5468,3
664,6709,4
386,1850,3
543,1106,4
278,999,2
561,38,2.5
547,7363,4
370,285,5
99,140,2
4,524,3
396,29,4
652,8931,5
242,333,4
195,1670,3
111,2242,4
380,3260,1
339,239,4
379,473,4.5
319,526,4
384,6527,3
309,1661,3.5
518,2532,5
311,1837,3
452,378,1
105,872,3.5
387,2237,4
402,8170,4
213,8407,2
527,2005,4.5
232,2491,4
547,2568,3.5
491,322,4
591,1918,4
624,7986,1.5
407,40,5
461,1920,3
132,3966,4.5
624,6254,3
608,1805,4
222,2962,2
624,1061,3
91,19,4
547,2910,2
249,310,4
402,522,4
547,8261,3
145,204,5
574,984,4
214,1564,2
331,2130,4
254,364,2
564,195,2
99,1641,4
105,3046,4
299,979,5
330,445,4
430,6412,3.5
157,2148,3
398,3005,4
123,2406,2
19,439,3
253,662,4
73,2454,3
381,3224,3
278,1289,3
528,2038,4
509,869,4
204,986,4
481,259,4
518,2253,3
510,467,1
654,5432,4.5
105,958,3.5
654,6231,5
207,536,5
596,4847,5
213,6878,4.5
265,1637,3
561,3711,3
177,808,3
15,1004,3
33,3887,4
268,775,5
547,1557,4.5
165,4070,2
119,1407,4
73,4508,2
358,1509,4
4,523,5
130,2781,3.5
564,1033,5
386,3111,3
209,659,3
547,4075,3.5
473,125,4.5
536,19,2
236,974,5
161,161,3
253,3234,2.5
476,2155,4
374,4068,4
280,1569,4
20,329,3.5
102,2982,4
94,5473,3.5
412,101,3
424,1822,2
466,1042,4
15,8749,3
468,2408,2.5
477,2175,4
242,1394,4
37,3157,4
596,3214,4.5
232,1360,4
15,4051,2.5
624,1915,1
468,2070,2.5
660,4988,4.5
213,3273,0.5
40,6631,4.5
306,2685,4
213,3664,3
64,528,3
357,528,5
41,1962,3
547,1043,4.5
15,2794,3
564,2802,4
311,521,3
73,5897,2.5
96,4549,5
189,2136,1
575,2905,2
457,2606,2
647,2173,3
105,3987,3
505,2845,3
270,5117,4.5
270,4414,4
654,1102,4.5
48,6732,3.5
18,6,4
396,562,5
427,3855,5
564,1798,4
537,475,4
198,917,5
547,6821,3.5
547,3645,3.5
420,1115,4
610,5570,4
20,130,3
217,1487,5
483,643,5
500,3687,4
109,526,5
15,2319,4
30,3233,5
353,3094,2.5
319,322,3
38,999,4
73,3260,1.5
242,2500,4
571,6484,3.5
48,7116,3.5
514,99,2
281,530,4
105,649,2.5
199,5399,2
434,985,4
524,2861,4.5
4,913,5
514,1092,4
285,1312,3
20,283,3.5
564,1444,3
299,3137,5
176,6203,3.5
422,1101,2
505,5977,4.5
86,544,3
405,1641,3.5
105,3348,2
463,3415,4
461,4808,2.5
15,8740,3
212,5194,4
380,6535,4
371,5479,3.5
119,2533,4
472,1856,4
212,6277,2.5
48,1,4
434,381,4
458,322,5
505,2490,3
574,3034,3
299,5568,3.5
648,8002,4
519,4909,4.5
534,392,3
205,8077,4
265,1289,4
262,8108,1
471,872,4.5
671,4322,4
547,2673,3.5
516,209,3
149,8588,4
77,1254,3.5
452,1168,3
353,2264,3
329,967,4
452,1944,4
381,1025,4
247,1966,4
53,1558,2
195,2574,3
375,322,4
452,4653,3.5
152,2408,4.5
457,4940,2.5
292,342,4
244,995,3.5
193,2533,4
564,3066,3
9,1103,4
73,979,4.5
388,41,2
294,3976,3
157,2747,3
285,2949,3
439,1844,4
509,3123,4
547,1168,4
416,185,2
475,4392,5
57,1119,4
461,484,3.5
522,1517,3
608,990,4
5,3512,4.5
475,8201,4
605,2211,1
664,5603,3
166,1258,4
262,1537,2.5
509,5968,4
417,3804,4
580,1670,4
353,5012,3.5
324,1524,4
195,892,2
430,6392,3.5
452,2371,1
240,4687,4.5
285,882,3
130,2233,3.5
355,133,3
402,5479,3
483,6405,4
309,2926,5
151,305,3
662,267,3
306,618,4
30,2174,4
235,123,3.5
285,157,5
434,1057,4
324,5412,2.5
78,295,5
244,8021,0.5
73,4190,2.5
270,954,4.5
475,1126,4
290,6517,4
457,5120,2.5
243,1574,2.5
452,1042,3
457,3200,3
664,2632,4.5
15,1467,1.5
15,5622,2.5
322,2554,3
497,1585,3
585,2867,4
78,49,5
188,310,4
103,1272,1
346,4135,4.5
268,4605,4.5
564,50,5
472,4421,5
73,7219,3.5
626,1143,5
384,2721,2.5
469,607,0.5
460,775,4
461,852,2
346,1254,3.5
536,196,5
358,1692,1
311,295,2
111,18,2.5
243,3224,2.5
430,6143,5
298,6762,5
12,3040,3
152,5320,1.5
283,521,3.5
539,2470,5
128,3202,4
649,238,5
252,1130,3
481,7389,3
48,3855,5
183,3199,3
31,2005,4
608,1563,4
620,6831,1.5
95,2562,4
84,5479,3.5
624,3158,4
328,269,3
547,16,4
20,2063,4.5
358,1501,5
294,5974,3.5
306,963,4
627,1392,2.5
294,2546,4
605,3174,4
67,252,5
299,2590,4
562,1143,4
56,8620,1
384,5605,3.5
294,2085,4.5
615,6732,3
195,773,2
328,1816,3
52,2537,4.5
48,8637,2.5
143,1103,4
613,6536,3.5
291,1822,2.5
572,4205,3
624,4573,2
228,1046,5
442,1210,5
575,103,4
294,6192,4
402,5534,3.5
656,1344,5
468,2654,4.5
73,6163,3
243,1282,3.5
253,3872,4.5
614,3188,4
390,667,3
57,1712,1
262,8624,2.5
654,1643,4
544,1802,4.5
570,8428,4
220,3716,2
358,1890,1
73,1746,3
15,2166,3
466,283,2
580,2614,1.5
555,77,3
468,6986,4
597,958,4
664,7841,3
15,726,5
73,1480,4
533,937,4
394,5425,0.5
287,5523,4
86,925,3
411,98,4
452,1564,2.5
30,421,4
432,5142,5
560,1574,5
77,233,4
562,3811,4.5
268,3114,5
450,7093,5
73,8590,4
197,2381,1
529,909,4
457,6928,1
544,8378,5
127,448,5
534,1650,4
199,5133,3.5
48,7533,4
353,1616,1
439,2818,3
355,5612,4.5
177,229,3
220,428,2
358,1781,1
528,2408,3.5
457,8007,1
15,8918,2.5
542,3154,4
119,2781,4
358,2817,3
475,7940,0.5
206,1041,3
346,6207,3
312,1565,3
230,3158,5
463,2248,3
311,4729,4
184,364,3
56,7627,5
243,4082,3
235,1289,5
83,4603,3.5
468,1254,3
213,1029,2.5
452,817,4
295,536,4
90,536,5
564,647,4
426,7435,2.5
212,6137,2.5
166,4751,2
574,3224,3.5
481,4144,3.5
620,8177,4.5
472,4256,3
654,4697,4.5
580,6199,3
500,2612,3
57,1631,4
255,5941,4.5
80,170,2
149,233,3.5
77,5133,4.5
345,3804,4.5
19,499,3
547,3884,1.5
298,6893,4
57,1672,3
584,2165,1.5
105,4366,3
130,2507,4
242,412,4
268,2375,4.5
283,2542,4
119,1147,5
111,198,5
390,272,3
