userId,movieId,rating
514,562,3
272,8665,4
232,757,4
575,3788,3
473,7834,5
32,204,5
52,6659,4
187,4144,3
102,1069,2
626,1887,4
213,3799,2
648,3800,3.5
461,3602,3.5
195,1917,1
457,6924,1.5
583,4428,4.5
624,4877,3.5
195,3189,3
535,145,3
626,2682,2
262,3250,1
547,5537,2.5
213,1651,2
624,1764,4
491,2182,1
353,6130,2.5
189,2414,1
451,948,4
473,7480,5
382,1648,4
401,978,5
543,233,5
34,894,4
398,1925,4
547,2416,4
427,6434,5
530,1258,5
36,222,4
219,197,2
213,4144,2.5
242,1620,4
654,2148,4.5
420,1030,4
61,2174,3
441,4847,4
602,255,3
407,3368,5
452,964,5
471,4000,4.5
134,1025,4
529,5480,3.5
182,33,5
96,3368,5
144,362,2
614,2308,4
56,7280,4
475,6133,2.5
472,1937,4
72,6607,4
73,8520,3.5
390,565,4
405,4489,4
294,3425,3
518,2498,4
388,525,3
472,1079,4.5
407,2873,5
389,140,3
665,1465,3
380,319,4
220,3855,5
577,1977,4
311,4663,3.5
621,2205,4
421,140,1
534,305,3
120,6087,1.5
262,526,5
88,1252,3
15,7097,1
431,952,5
160,2310,5
509,1642,3
402,995,2.5
528,4259,5
621,648,1
355,2375,5
150,1254,2.5
624,825,4
251,8177,5
452,803,3
48,6464,3.5
430,6357,4
447,210,3
596,4170,1.5
247,1220,5
587,5605,4
164,965,4
467,978,4
472,65,4.5
587,2485,4
434,172,4
56,1056,4
355,3158,4.5
253,882,4
220,277,4
198,3855,4.5
186,2375,4.5
433,959,5
582,2507,2.5
452,728,3
348,1090,5
275,1517,4.5
472,1725,3
390,659,4
468,530,2.5
577,1891,1.5
213,3804,3.5
626,2212,4
472,871,5
529,2547,3
624,1893,2
248,3450,4
457,5,1
295,1046,4
30,1244,3
176,7871,3.5
95,643,5
234,2288,4.5
46,6893,5
389,239,4
526,5388,4
15,6520,3
243,4666,3
381,1481,2
654,1101,4.5
362,963,4.5
561,845,3.5
384,6167,3.5
130,952,3
200,4205,3.5
547,1812,5
282,473,5
358,1220,4
111,3742,2
580,2624,4
277,3157,3.5
78,4872,5
6,2063,1
547,725,5
186,4228,4.5
21,691,3
473,7689,2.5
624,7720,4
160,1360,4
641,415,3
463,2095,2
88,305,4
213,8141,2.5
461,2825,3
575,2202,4
306,2196,3
388,1486,3
382,1621,5
388,2188,5
518,2402,3
41,4582,4
101,958,4.5
73,2095,3.5
664,4205,3
165,3709,2.5
402,6914,3
665,889,5
61,3811,3
232,2200,4
564,1930,5
452,3645,4
580,2437,3.5
238,6614,2
342,774,5
97,4392,2.5
160,2493,4
55,562,5
525,332,1
627,1121,3
100,600,3
292,3609,3.5
468,6122,3.5
344,1111,3
19,771,4
23,1512,3.5
133,220,1
262,6389,2
624,1608,3
478,264,3.5
299,3554,2.5
266,38,5
404,1042,5
613,2375,4.5
603,645,4
662,259,1
624,7860,1.5
629,322,5
380,7550,3.5
344,903,3
239,1579,3
481,7052,4
72,7099,3.5
358,886,5
496,562,5
547,330,2.5
382,234,5
46,6909,5
170,1407,4.5
452,1278,2
77,6480,0.5
670,2211,5
442,2104,4
405,2778,4
624,4136,4
580,208,3.5
161,345,4
393,1133,4.5
621,1634,3.5
311,2004,5
39,497,4
654,972,4
450,3872,4.5
607,2507,4
529,4876,3.5
615,7300,3
544,3381,4
665,2415,3
505,2260,5
547,1112,1
380,7845,3.5
575,2836,4
60,4593,5
524,3368,4
30,2519,3
387,978,5
575,1473,3
416,455,4
96,6471,4
472,3157,4
30,2310,4
599,3870,4
10,132,4
195,1014,2
378,8695,3.5
564,2030,4
12,3090,5
473,1111,5
518,1084,3
671,1020,4
529,3917,4
313,3114,4.5
252,645,3
656,3337,5
615,8752,4.5
363,1812,5
58,905,2
56,3269,2
199,3191,2.5
185,527,3
282,3421,0.5
538,145,3
265,1009,5
597,538,2
212,2701,2.5
664,233,4.5
575,754,4
171,2443,3
80,538,3
472,2620,4
564,1712,1
433,1289,4
219,322,4
239,1922,4
213,955,3.5
175,3220,3
547,5275,3.5
564,81,4
177,1322,5
227,1803,5
134,526,5
534,1145,3
564,1221,4
380,3200,4
472,208,4
208,961,4.5
278,2771,5
547,3870,2.5
412,2095,2
178,2454,4
624,160,3.5
443,620,5
110,371,4
407,1899,4
452,1455,1
468,1576,2.5
255,6447,3.5
306,2497,4
128,2317,5
468,5388,2.5
564,799,5
431,1840,4.5
146,954,4
575,3777,3
399,428,3
232,2369,4
537,763,4
152,824,3.5
104,5473,4
547,4932,3
468,3558,3.5
311,657,4.5
475,7652,4
577,2912,5
306,1740,2
212,5523,3
214,1729,4
617,1740,4
452,2497,4
152,407,4
595,1663,5
355,3166,4
567,526,4
57,990,5
402,6201,4.5
283,5926,1
3,57,3
597,2136,3
306,2381,3
48,5875,4
63,2160,4
199,7730,3.5
564,2672,3
550,1679,5
377,6710,2
614,990,4
408,841,1
57,1590,2
468,4802,3.5
481,6557,4
146,1591,4.5
169,6709,5
23,5835,4.5
358,1590,1
529,4900,3.5
406,6124,4
382,4561,2
468,2659,3
553,5570,4
471,2959,4
472,353,5
505,267,3
412,2612,5
59,486,5
412,2059,3
303,7647,3
157,7593,0.5
659,233,5
609,190,1
551,841,4
30,1525,5
380,412,3
496,347,3
270,3711,4
105,21,3.5
15,917,3
516,263,4
564,73,4
564,127,2
474,741,4
146,342,2.5
468,7297,2.5
212,5656,3
119,568,3
461,111,1.5
119,3138,4
346,4815,1.5
73,4753,1.5
396,390,3
73,2980,3.5
15,3490,3
457,2444,2.5
472,2926,5
221,153,2.5
287,8305,0.5
575,977,5
547,4082,3
357,32,5
207,1084,4
195,25,3
536,251,3
270,6679,3.5
390,665,3
56,6831,4
313,175,3.5
93,6425,2.5
407,3036,5
603,635,3
476,2213,4
547,2893,4
102,1289,5
648,6040,3.5
8,5569,4
65,696,5
434,455,2
193,1816,4
292,649,0.5
213,6957,2
150,2368,2.5
195,722,3
126,544,3
570,4598,2.5
387,3211,4
475,6033,3
426,3462,4
530,618,4
331,24,4
439,2819,3
294,370,3.5
8,1844,5
165,3911,3
468,2490,4
452,2560,4
624,2926,5
510,959,4
262,2843,4
84,7186,3.5
573,528,4
111,987,4
199,6835,2.5
240,955,4
564,1449,5
340,841,3.5
15,2174,4
102,1517,5
262,4392,3
402,4553,4
33,1568,4
213,8519,3.5
125,2148,4
587,5377,4
125,1058,4.5
328,1033,3.5
516,349,3
564,2918,3
73,4368,4
388,4697,3.5
471,5228,3.5
178,2289,4
392,1696,3.5
472,1788,5
654,1934,4.5
665,1460,3
281,4418,4
102,2465,4
654,407,4.5
410,3870,5
358,2781,4
165,5535,1
130,2551,2.5
575,762,4
17,342,0.5
457,6277,1
475,5974,2
501,6221,5
463,423,3
401,2026,4
587,5821,4
664,3415,3.5
76,888,4.5
57,1649,2
439,4355,4
523,551,4.5
22,1941,2
475,3420,2
659,690,3
624,8030,3.5
15,5382,4
452,4156,3.5
328,5612,3.5
140,961,4.5
452,2835,3
363,980,4
93,2470,3.5
468,5736,3
517,88,4
282,3089,5
23,6364,4.5
587,3881,5
577,4082,4.5
309,5018,5
595,536,5
469,2338,3.5
268,6777,2
153,967,4
161,423,4
306,283,3
624,1712,1
452,2289,5
494,4122,4
394,4295,3
647,1804,4
365,4667,4.5
547,2319,5
81,7246,2
382,4413,2
48,7751,4
262,5885,4
23,33,3.5
547,7892,2.5
94,932,3.5
547,8590,4
294,1989,4
226,6893,4
624,1365,4
537,368,3
112,1101,5
432,7186,5
311,2461,3.5
547,4478,4.5
547,3308,4
73,8397,4
15,6714,2
654,872,4
516,181,3
59,2894,1
500,4263,0.5
544,4393,4.5
658,285,4
306,741,4
461,445,3
517,522,5
428,233,5
367,3637,2
481,7533,4.5
457,1119,1.5
70,666,3
294,4947,3.5
544,8427,4
452,4308,2
243,1375,3.5
212,6299,3
547,2731,5
75,1330,4
243,4582,4
330,936,2
534,2274,4
574,392,3.5
128,3950,4
342,982,4
547,2184,5
397,7342,3.5
402,6950,3.5
299,486,4
647,1295,3
509,2218,2
78,6597,5
34,954,3
550,1676,4
30,1355,5
341,2149,3.5
93,1306,4.5
547,1115,2
547,6639,3
150,3378,3.5
545,1813,1
311,325,2
36,131,3
457,6670,0.5
105,1213,3
457,525,2.5
160,1521,5
405,1049,3.5
564,1988,5
509,4259,3
528,2953,4
73,8149,3.5
460,407,3.5
160,2728,3
608,2336,4
291,867,5
516,442,4
292,2726,3
232,281,5
427,1946,2
468,1046,3
358,2741,5
165,5023,1.5
418,133,2
213,862,2.5
52,5870,5
7,954,5
277,9041,3
294,5605,3.5
306,1208,3
439,1693,3
178,2582,3
4,871,5
2,286,1
152,7818,4
452,5616,3.5
563,7619,4
505,1047,3.5
505,4389,3
587,526,4
427,8568,3
15,2998,1
84,6191,4
564,2727,5
564,1006,4
380,6366,4.5
283,3001,4.5
213,4687,3
656,1740,3
420,971,4
235,1217,3.5
358,46,3
243,4815,4
119,1557,4
525,2745,1
653,1109,3
373,2338,4
388,3003,2
607,3269,3
468,2187,3.5
202,3821,3
84,3420,4
105,2175,3
382,5565,3.5
505,1039,4.5
486,955,4.5
63,986,1.5
88,259,3
30,2085,4
95,3157,5
380,1388,3
580,4685,3.5
577,1017,5
665,2399,3
4,1020,5
213,6848,3
268,1133,3
89,6143,5
41,1236,4.5
362,5013,4.5
580,6076,3
242,696,5
520,209,2
67,18,4
157,428,3
468,6138,0.5
297,7548,3.5
607,345,4.5
297,2899,3.5
292,651,3
554,1941,3
564,1592,4
564,1558,3
294,1200,4
232,2201,3
624,3060,2
143,140,1.5
523,233,4.5
124,285,3.5
205,8880,2
479,7552,5
262,5062,3
624,3691,3
111,2612,4.5
405,3883,4
468,462,3.5
387,1014,4
169,3420,5
149,4709,3
505,2983,3.5
503,7551,5
607,239,0.5
4,133,4
24,267,5
128,46,5
152,3870,4
292,1591,3.5
22,6124,2.5
509,2488,4
540,6535,2
342,742,5
614,2894,4
56,8113,5
494,6580,4.5
547,456,1
242,787,5
299,5822,4
468,871,2.5
23,4032,4
379,2415,4.5
85,329,3
134,1575,3.5
509,717,4
457,1539,2
481,7740,4.5
599,4603,3.5
468,1195,2.5
34,1625,5
148,965,5
5,1132,3.5
452,3089,2
547,5800,4
262,3216,2
453,1481,3
562,2289,4
102,887,4
99,2083,5
233,17,5
514,838,4
563,8149,4
73,6907,1
475,6464,3
88,145,3
660,7552,4.5
481,7708,3.5
514,884,4
192,448,4
285,1566,3
211,87,3
439,4351,3
88,3381,4
353,4857,2.5
614,3,2
457,1804,3.5
189,1293,3
80,44,4
311,463,2
654,2180,3.5
30,1962,4
23,1371,4.5
547,4716,3
378,4687,0.5
21,356,3
636,123,3
430,525,3.5
148,4368,3
192,283,3
68,6030,4
79,6323,2.5
605,108,1
618,526,5
417,3549,4.5
290,4687,2
48,6622,3.5
463,736,4
200,4000,4.5
2,269,3
48,4144,3
262,3420,2.5
57,1542,1
564,517,5
367,4052,3.5
460,2166,4
245,3516,2
514,962,5
95,1566,5
205,6999,3.5
317,525,3
243,1405,3
322,401,4
382,6685,4
352,3971,3
388,1186,1
388,570,4
205,233,3
157,8064,2.5
547,513,2
472,3214,4
230,1368,5
479,3368,4.5
73,8045,3
275,7246,4.5
559,662,5
254,382,3
312,88,2
262,3296,4
514,995,4
621,322,4
111,3685,3
384,4485,2.5
232,93,5
213,6148,1.5
547,499,4.5
547,3501,5
299,3405,4
633,407,4
151,404,4
547,6415,1
407,3005,3
523,995,4
285,2297,4
547,6483,3
133,917,0.5
398,2971,4
520,3462,2
91,8342,5
187,4638,4.5
118,536,5
15,66,0.5
103,1010,3
255,6279,3
98,4230,5
431,17,5
161,46,4
91,7999,4
519,6447,4
176,4687,4
547,4106,5
580,6205,4
30,2016,3
514,222,4
422,456,5
528,50,3.5
84,4144,3.5
88,4122,4
367,3203,4
254,145,4
119,1216,4
547,8037,3.5
111,2005,4.5
311,2906,3.5
380,5012,4
219,1025,5
30,3409,4
243,5388,4
598,2728,4
187,2880,0.5
544,979,5
563,5933,1.5
518,2212,5
8,1450,3.5
23,4322,2.5
533,971,2
105,3909,4
266,263,3
652,848,4
452,2420,4
73,6881,4
212,5015,2
537,1270,3
551,805,3
214,267,4
73,4577,4.5
138,7905,2
245,3388,3
26,7120,5
205,6458,3
371,8746,1
472,935,5
644,2168,2
518,1575,3
422,2885,4
505,6244,3.5
124,4577,3
41,5027,4.5
423,7263,4.5
518,1121,5
134,1295,4
465,3075,5
339,8629,4
94,6799,3
597,523,5
445,1891,3.5
382,5620,3
463,1260,4
306,1391,3
198,2542,5
502,576,5
311,1132,5
601,1048,4.5
292,5393,3.5
573,1641,4
62,8577,3
537,1024,5
303,7405,5
278,2386,3
587,2765,5
624,1218,2
268,7741,1
408,2070,4
669,912,3
15,8186,0.5
73,6382,4
306,1868,4
559,674,3
268,1289,3
457,3571,2
483,4582,0.5
385,385,3
384,884,3
605,2301,3
17,208,5
562,1254,4
239,83,2
563,7213,4
105,4847,4
570,3811,4
219,208,3
322,1478,5
563,3368,3.5
664,4236,3.5
505,2198,3
294,5629,3.5
448,4392,4
72,536,4
380,219,4
294,5393,4
423,6040,4.5
624,4183,2.5
564,1955,1
384,2289,4
475,6709,2.5
358,1694,4
423,7768,4
531,653,3
276,6143,2.5
294,5016,4
160,1525,4
536,145,5
550,392,2
105,2548,3.5
615,8405,5
509,1050,4
132,896,5
268,997,4
254,152,2
548,536,5
128,647,3
146,2728,4.5
463,473,5
463,849,3
664,2289,4
15,2085,1
246,2422,2
187,285,5
61,4918,4
528,536,4
138,7648,3.5
214,528,4
23,1510,4
561,2410,4.5
178,2632,3
547,6970,2.5
470,234,3.5
358,1626,5
460,649,4
15,8910,2.5
388,5012,2.5
246,1247,4
562,3870,5
329,600,4
554,2060,1
176,5018,5
311,2213,4
169,6279,5
380,7403,3.5
23,957,3.5
344,1095,3
382,3870,4
195,1056,3
88,1822,3
598,1907,4
468,3872,3
102,1648,4
418,5612,4
30,4263,1
97,4369,2
665,867,5
510,1061,4
365,130,5
88,1661,3.5
311,6290,3.5
230,7246,4
471,1920,4
528,6177,4
482,2122,5
536,221,2
386,16,4
175,3520,5
199,16,4
463,3269,4
212,305,3.5
437,212,2
169,7099,3.5
462,1020,3
150,1145,3.5
107,2646,3.5
122,322,3
177,1569,4
303,197,4
73,5813,3.5
388,2820,2
73,1016,4.5
43,3003,4
558,3097,4
509,2320,2
463,1304,4
527,6520,5
424,2219,4
527,1048,2.5
212,522,3
485,990,4.5
510,2289,3
452,2376,3
214,2004,5
624,659,3
442,1240,4.5
56,8314,4
598,3157,4
350,3179,3
472,955,5
102,997,4
199,526,4.5
466,1651,4
382,5394,1
57,945,4
239,1194,4
450,7263,4.5
524,272,3
199,8433,3.5
388,2818,4
238,7745,3.5
468,954,3
306,1547,3
594,2174,3
553,7195,5
477,1112,5
502,1232,5
514,501,1
247,2199,3
534,1259,3
452,4368,3
5,6191,4
133,623,0.5
605,1520,4
547,5818,4
654,4874,4.5
434,980,4
422,2165,4
624,3462,2.5
547,4491,4
104,7963,4.5
187,6184,3.5
461,1043,4.5
213,653,1.5
312,956,2
243,1220,3
480,5163,5
427,6111,4
547,2720,3
426,7319,2.5
78,6598,5
584,2538,5
187,5081,4.5
614,732,5
316,8522,4
598,1704,3
200,473,4.5
118,2104,3
664,8590,3
442,6875,2
8,2219,2.5
463,1889,4
518,2258,2
405,4643,3.5
575,2670,4
542,2134,2.5
130,2117,2.5
48,6227,3.5
624,4604,5
615,7186,4.5
17,700,4.5
294,2099,4.5
637,2500,4.5
212,1013,3.5
529,747,5
93,7503,4
56,6994,4
23,947,4
468,6791,3
311,363,3
567,3388,3.5
564,345,5
345,1289,4
238,1591,4
202,1220,4
287,1476,4.5
564,71,4
514,656,3
574,4158,2
199,6788,3.5
412,1254,3
496,254,5
275,1906,5
562,123,4
595,986,4
536,225,2
587,2301,4
518,184,3
624,2381,5
468,3,2.5
358,2552,4
664,5023,4
73,1581,4.5
577,2438,5
78,1575,4
348,300,1
605,2826,1
255,5155,4
434,797,4
324,4392,3
553,7570,4
431,882,5
353,5479,2.5
486,4420,3.5
563,3883,4.5
311,736,4.5
534,1565,4
626,1548,3
95,9,3
509,932,4
240,768,4
431,981,5
345,2170,2.5
596,1375,5
388,259,1
262,6093,3
128,1580,5
23,1518,4
272,8170,4
472,4165,2
212,97,3
624,8586,2.5
468,2498,2.5
605,1580,3
33,342,2
624,8785,1
196,2783,3
355,4946,3.5
30,662,5
457,6461,2.5
219,11,4
580,5142,3.5
654,1698,4
441,1017,4
624,2373,1
456,8807,0.5
56,303,4
177,1254,4
182,126,5
363,1235,2
577,4881,2.5
588,10,3
30,1945,2
155,2236,5
324,7389,3.5
457,1365,3.5
463,1316,3
547,4464,3
426,3214,2.5
611,6686,4
467,2310,4
533,1337,4
597,1966,2
382,6244,2
232,2115,5
368,233,4
145,521,5
236,627,5
86,185,3
111,849,3
665,4100,4
654,1567,3.5
68,4082,4
41,2253,4
244,5587,2
463,3804,4
303,2174,4
73,3250,2
58,2148,1
557,1265,3.5
102,1628,4
230,1014,5
624,8884,1
322,3170,5
478,8746,5
366,2117,2.5
547,7885,3.5
251,6686,4
152,283,4
345,3870,4
281,4984,3
396,347,3
213,8027,3.5
15,527,2.5
295,1254,4.5
660,8564,4.5
268,952,3.5
318,1,1
288,321,3
386,2477,3
311,1089,3
105,1121,3
139,2027,3
243,138,2
647,871,5
442,1061,5
231,970,5
182,154,3
624,8257,2.5
220,2416,5
130,1361,3
575,2361,4
564,964,4
226,2647,2.5
528,5018,3.5
407,2644,4
667,245,5
176,8031,3
452,978,5
560,1933,3
244,1574,5
380,4026,4
480,332,3.5
468,841,2.5
654,4158,4
159,1537,3.5
516,410,3
251,1814,5
9,445,4
382,6918,3.5
564,2416,2
73,8413,4.5
468,1569,2
118,2213,5
58,2265,3
605,2756,4
547,2073,1
15,4364,5
587,2488,3.5
386,2099,3
120,2491,3.5
527,87,4.5
625,8864,4.5
468,130,3
575,1924,1
355,6447,4.5
664,7192,3.5
510,2533,2
57,33,5
220,2170,2
287,432,3.5
188,305,3
311,833,4
598,2582,3
518,1889,3
582,1121,3.5
615,8449,2.5
166,1531,4
394,5612,3
294,6279,4.5
624,2168,4
625,8378,4
195,970,3
285,491,3
199,3368,5
128,972,2
509,857,4
529,1895,3
547,5385,4
103,1360,3
26,5524,2
570,2095,1.5
105,2938,4
432,3686,4.5
178,1002,3.5
493,231,3
587,1061,4
596,978,5
149,6843,3
41,3147,3
457,6817,1.5
607,32,3.5
165,335,3
157,1723,2.5
580,3846,1.5
149,7263,3.5
461,894,2.5
547,8770,3
624,5620,2
427,4003,4
605,221,2
654,4983,4.5
350,4100,4
534,651,3
581,6686,2
257,2341,5
4,967,5
152,120,1.5
402,7649,4.5
270,8993,4
585,2429,5
472,2121,4.5
274,1174,4
564,2011,5
306,945,4
102,833,5
384,6643,3.5
122,522,3
124,841,4.5
457,2372,3
621,3552,0.5
9,462,4
262,5394,3.5
387,840,5
514,327,4
230,3861,5
483,5530,5
544,7172,4.5
380,1975,2
353,384,1.5
73,5133,3.5
158,6893,4
624,6339,2
431,3388,4
452,5524,4.5
30,1397,4
396,62,2
213,7994,4.5
177,46,5
578,1014,4
232,776,4
483,5479,1
238,8996,3
463,1642,4
394,967,3.5
402,6649,4
4,527,5
396,210,3
30,316,4
148,32,4
418,47,3
611,5629,1
281,523,4.5
624,1918,4
427,2038,4
641,174,3
299,2408,4
555,40,3
501,332,3
268,4368,4
121,151,4
598,2242,4
434,986,5
254,723,4
564,1850,3
547,6395,2
73,8855,4.5
626,526,4
564,1354,1
61,1642,3.5
564,2070,4
345,971,4
296,2582,4.5
428,954,5
664,1376,4.5
580,6466,2.5
382,6714,4
151,392,4
570,2339,2.5
195,1024,4
102,362,3
547,6274,4.5
587,1085,4
241,525,3
373,2083,5
9,858,5
605,1265,4
547,7552,4
243,676,3
405,4394,4
128,1591,3
30,1882,3
496,370,3
294,4058,3.5
358,2802,5
628,2214,2
564,1744,4
370,1040,4
467,1709,3
469,1217,4
105,2238,2
581,5598,0.5
242,2469,5
482,2109,5
4,345,3
452,4394,3.5
475,7552,3
185,1480,4
529,440,5
518,1368,2
500,2038,4.5
373,1924,1
105,1905,3
561,525,4
665,1337,4
394,1116,3.5
654,2903,4
380,423,4
73,1477,4.5
99,4414,5
585,2823,3
369,295,3
488,5100,4
78,3227,5
102,1267,2
120,175,2.5
19,1027,3
73,1833,2.5
83,3001,4
547,1321,3
30,1649,3
582,978,3
397,6544,3.5
472,3344,4
481,2155,5
605,2690,4
500,6277,3.5
628,917,2.5
580,4739,2.5
30,2507,5
293,955,5
311,5080,3
624,6898,4
312,2773,4
30,867,3
436,1863,5
226,3855,0.5
250,6961,4
136,954,4
496,98,5
608,107,2
56,7756,5
281,741,5
407,238,4
232,1117,4
362,970,4
381,2861,3
165,364,3
262,4994,3
210,4598,4.5
599,8064,5
407,2454,3
531,527,4
68,5612,4
47,145,4
436,981,5
452,3199,5
253,2115,4
564,840,3
457,3549,2.5
52,6784,4
56,982,5
380,2163,2
176,4847,3.5
624,7217,3
134,7929,1
457,8760,3.5
450,1015,4.5
661,1528,4
290,5069,5
642,857,4
624,3368,4
311,682,3
472,4227,4
372,787,4
176,2399,3.5
30,142,1
321,1812,4
617,2038,5
423,7667,3.5
189,1723,5
516,12,3
577,1025,5
30,1909,4
608,1993,5
480,130,4.5
30,3955,4
412,1816,3
388,1474,3
56,4407,2
30,2384,4
150,832,4
624,6124,3.5
15,8735,3
8,5436,2.5
29,2011,3
645,4534,3
481,2773,4
31,486,4
528,1802,3
473,2785,5
576,3510,3
30,1517,5
468,140,1.5
388,2066,2
160,2304,3
522,1844,3.5
608,1007,5
522,8298,3.5
481,4707,3.5
388,1034,4
597,1007,5
73,649,1
299,1805,4.5
56,8097,5
384,6447,4
81,574,5
182,47,3
412,448,3
536,249,3
605,1737,2
388,2104,2
461,971,5
212,1591,4
605,997,3
190,1816,3
475,5124,3
380,3379,4
382,1254,3
20,310,1
439,3462,3
321,985,5
473,7552,5
574,6921,4
322,1368,4
273,5381,4
176,6232,2.5
150,653,3
579,2644,0.5
316,954,4
15,8702,3.5
220,1937,3
34,2688,4
91,1020,5
548,49,4
609,2569,1
388,5965,3.5
624,7324,1.5
497,1133,5
599,6361,4.5
81,3972,4
217,209,2.5
313,19,2.5
386,1337,3
475,6420,4
654,1007,4.5
547,671,2
287,7717,5
294,59,3.5
452,1304,1.5
234,1375,4.5
380,4706,1.5
564,1001,3
564,1216,2
615,2894,3.5
500,467,3
239,1919,3
134,3855,5
362,2188,3.5
580,1568,2.5
157,3800,4.5
548,267,4
213,2785,1.5
355,4332,3
428,310,3.5
30,259,1
358,2338,3
381,2007,1
30,1025,5
232,1591,4
525,4100,5
452,2728,4
497,1666,1
130,1032,4
322,2961,5
591,2005,4
660,956,4
105,2532,3
143,322,5
384,4082,5
416,130,3
564,1484,5
472,1445,3
214,1088,5
439,3861,4
510,462,4
393,3183,2.5
306,2091,4
56,8000,4
458,101,4
475,959,5
564,479,4
397,7378,3
19,1079,4
466,1114,2
344,976,3
137,2026,4
551,823,3
606,4847,5
300,967,4.5
251,1723,4
564,697,3
574,310,2.5
209,442,4
169,3811,3.5
15,9044,1
537,987,4
57,1547,1
199,7619,4
547,2564,3
562,1795,4.5
297,1368,4.5
212,2182,3
468,5926,2
128,2645,3
265,338,5
547,5770,2.5
509,4264,3.5
478,4395,4.5
311,165,2
222,1657,3
367,977,5
529,5612,4.5
56,6725,4
500,5605,1
452,1779,3
518,1405,5
59,5117,4
198,965,5
580,1168,3
56,3001,4
671,3883,2
608,1764,3
580,2895,3.5
597,1155,2
372,880,4
380,2794,3.5
457,487,2
624,958,2
150,1391,4
384,4872,4
86,327,3
321,1385,3
617,1143,4
537,828,5
282,315,4
253,2005,4.5
160,1200,3
415,145,3
514,948,4
220,2659,2
83,2686,4
564,2128,3
355,696,5
320,5142,4
257,1582,5
514,399,3
12,2554,3
124,3870,5
280,17,5
543,659,4
195,1220,4
165,1132,5
33,3658,4
313,3420,4
493,2835,4
262,19,2.5
205,7326,2.5
67,17,4
525,1361,4
664,6516,3.5
338,473,5
30,1670,3
575,1027,3
598,833,4
15,8901,1
457,1538,2.5
253,2437,3.5
119,965,5
522,4847,4
580,3176,1.5
412,3176,5
97,528,1.5
457,1822,3
624,2728,4
434,526,3
99,323,5
480,2375,3.5
624,7773,2.5
311,4595,3.5
587,5353,3.5
471,958,4.5
23,524,2.5
57,905,5
371,7943,5
43,840,4
595,245,5
585,2765,5
509,467,1
106,3420,4
380,746,5
450,3421,3
242,295,4
205,5018,3.5
253,448,3.5
105,409,3
122,285,4
93,1795,4.5
630,970,4
125,4876,5
77,1564,3.5
408,197,4
569,2582,3
344,172,5
212,840,5
232,2764,2
81,2045,4
104,4598,3.5
478,7552,5
564,1638,4
627,6633,4.5
56,5149,5
433,4760,4
342,878,4
292,130,4
367,6203,3
346,6143,1
256,442,3
518,1270,3
457,2174,3
41,4574,4.5
149,6163,3.5
156,3742,5
292,1391,4
380,7939,4
624,4485,1.5
405,2402,4
294,4800,3.5
669,2171,2
640,92,1
119,1830,3
10,1917,4
105,4687,3
499,876,5
525,3797,1
248,3068,4
654,5611,4.5
224,88,3
430,4122,4
595,2603,5
367,1375,4
111,495,1
102,734,5
355,88,3
577,6107,5
72,6722,3.5
400,473,4
384,680,2
111,25,4
584,3034,3.5
412,2593,1
452,5572,3.5
268,2289,3
56,8530,4
500,7114,3
8,6271,3.5
584,4082,4
665,2251,2
215,774,4
311,10,3
461,1014,3.5
564,2962,4
31,2953,4.5
346,959,3
164,5612,3.5
624,8566,3
73,2468,3
4,1685,4
262,4844,2
110,204,5
136,734,3
528,5926,4
30,4056,3
88,2063,4
323,1569,2
228,6725,5
253,1840,5
147,1677,4
480,4099,2.5
311,3909,3.5
461,323,2
243,1560,3.5
572,5436,3
353,2614,2
79,525,2.5
119,1933,1
41,2437,4
294,4765,3.5
104,7129,3.5
216,529,3.5
187,4158,2.5
262,5255,2.5
19,1037,4
294,5627,4
475,6679,3
554,2755,2
134,2006,4.5
550,264,3
345,3849,4.5
659,275,4
318,534,3
398,3026,5
547,2432,3
93,730,4
97,964,3.5
461,2381,3
522,6825,3
73,3645,4
294,2148,3
589,125,3
216,648,4
23,522,4
212,6060,2
380,7069,4
285,374,3
102,965,5
160,521,5
370,4779,4
430,2926,4.5
337,233,4
306,867,4
28,1005,5
529,3966,5
205,6961,3
15,3379,1
624,954,5
547,5625,4
402,7552,4
295,2779,3.5
475,8186,3
509,4203,2.5
216,964,4
404,3368,4
306,1964,1
48,7726,4
358,673,1
304,5983,3
422,2274,3
468,5710,3.5
23,3158,5
240,1043,4
92,467,2
564,130,3
665,601,3
547,2687,2.5
520,1745,4
30,3691,4
407,3857,3
584,5918,5
564,968,3
171,102,5
649,255,3
433,4158,2.5
294,4142,3
299,3525,4.5
240,2355,3.5
61,1867,3.5
598,954,4
213,84,3.5
441,517,5
481,5103,5
119,1334,3
598,1368,4
647,2420,5
390,342,5
624,8717,2
486,5394,3.5
214,2242,5
564,3917,4
547,6843,1.5
479,4322,4
461,1655,2.5
562,6174,3
547,6063,4
165,2399,4
350,2007,1
421,316,4
468,1582,4
285,956,4
312,2397,3
162,618,2
212,6131,3.5
457,900,4
73,319,4
30,201,2
23,1015,4
324,3034,3.5
564,2197,3
388,4847,4
574,4710,3
486,2765,5
53,2168,1
303,1517,3.5
268,5890,3
288,484,4
624,2027,3
294,226,3
537,968,5
268,362,3.5
427,4605,4
475,3218,4
566,4484,5
78,2,3.5
245,1282,5
108,141,3
555,130,3
26,7195,2
102,917,4
262,6022,2.5
453,2339,4
287,7552,5
544,2824,4.5
